CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday
259615,Male,James Gunter,Terrace,Bc,British Columbia,V8G 1S2,Canada,North America,1987-12-08
259651,Male,Jae Conwell,Liverpool,Ns,Nova Scotia,B0T 1K0,Canada,North America,1999-10-05
259681,Female,Jane Dildy,Huntsville,On,Ontario,P0A 1K0,Canada,North America,1939-05-29
259842,Female,Jonell Beauford,Newmarket,On,Ontario,L3Y 2A3,Canada,North America,1977-07-21
260002,Female,Marjorie Valero,Malton,On,Ontario,L4T 1A8,Canada,North America,1999-12-08
260031,Male,Clarence Fulford,Sechelt,Bc,British Columbia,V0N 3A0,Canada,North America,1936-11-15
260206,Male,Gregory Albritton,Toronto,On,Ontario,M4P 1A6,Canada,North America,1963-05-04
260373,Male,Orlando Mayo,Montreal,Qc,Quebec,H3C 5K4,Canada,North America,1945-12-24
260521,Female,Mary Flowers,St Catharines,On,Ontario,L2N 1S8,Canada,North America,1998-11-30
260889,Male,Lynn Fifer,Orillia,On,Ontario,L3V 1T4,Canada,North America,1965-11-28
261059,Male,Jim Smith,Toronto,On,Ontario,M5H 1P6,Canada,North America,1946-05-24
261086,Female,Beverly Hirth,St Catharines,On,Ontario,L2S 3A1,Canada,North America,1965-03-21
261099,Female,Karen Watson,Calgary,Ab,Alberta,T2E 6J8,Canada,North America,1955-08-24
261111,Male,Edward Harkins,Ottawa,On,Ontario,K1P 5J4,Canada,North America,1966-09-01
261122,Male,Mike Defilippo,Etzikom,Ab,Alberta,T0K 0W0,Canada,North America,1979-01-21
261199,Female,Zelda Sessoms,New Westminster,Bc,British Columbia,V3L 3C1,Canada,North America,1981-04-12
261256,Male,Marcus Johnson,Toronto,On,Ontario,M8V 3B6,Canada,North America,1990-04-03
261272,Female,Alice Poe,Concession,Ns,Nova Scotia,B0W 1M0,Canada,North America,1975-05-30
261275,Female,Pamela Solomon,Malton,On,Ontario,L5T 2B7,Canada,North America,2001-02-21
261295,Female,Sandra Iglesias,Windsor,On,Ontario,N9A 1H9,Canada,North America,1958-03-20
261356,Male,Thomas Mull,Saskatoon,Sk,Saskatchewan,S7K 1W8,Canada,North America,1991-11-18
261498,Female,Josephine Guillotte,Penticton,Bc,British Columbia,V2A 2T6,Canada,North America,1947-04-04
261558,Male,Donald Burke,Calgary,Ab,Alberta,T2V 2W2,Canada,North America,1971-06-20
261669,Male,Jason Lukasik,Clearwater,Bc,British Columbia,V0E 1N0,Canada,North America,1979-04-04
261686,Male,Francis Parker,Ladysmith,Bc,British Columbia,V0R 1E0,Canada,North America,1976-03-18
261840,Male,Thomas Lim,Calgary,Ab,Alberta,T2T 0C6,Canada,North America,1974-04-15
261910,Male,Donald Li,Ottawa,On,Ontario,K2H 5B6,Canada,North America,1980-05-31
262037,Female,Patricia Johnson,Stirling,Ab,Alberta,T0K 2E0,Canada,North America,1980-12-11
262050,Female,Misty Hedgepeth,Ville Le Gardeur,Qc,Quebec,J5Z 1R6,Canada,North America,1945-06-07
262052,Female,Jean Egbert,Trois Rivieres,Qc,Quebec,G9A 5S8,Canada,North America,1936-12-11
262089,Female,Dianna Vosburg,Toronto,On,Ontario,M8V 3B6,Canada,North America,1983-04-12
262393,Female,Yetta Whitaker,Victoria,Bc,British Columbia,V8R 5A7,Canada,North America,1949-10-18
262645,Female,Rachael Lawson,Belleville,On,Ontario,K8N 4Z5,Canada,North America,1952-07-17
262761,Male,Adam Perez,Port Hope,On,Ontario,L1A 1N4,Canada,North America,1965-04-23
262788,Male,Marc Rupert,Hespeler,On,Ontario,N3C 1H3,Canada,North America,1938-05-21
262802,Female,Mozelle Orth,London,On,Ontario,N6B 3L5,Canada,North America,1994-03-14
262821,Female,Gina Lucas,Charlottetown,Ns,Nova Scotia,C1A 5T1,Canada,North America,1992-08-18
262871,Male,Roy Le,Merrickville,On,Ontario,K0G 1N0,Canada,North America,1981-04-07
263011,Male,Paul Wahl,Cambridge Bay,Nt,Northwest Territories,X0E 0C0,Canada,North America,1980-08-12
263308,Male,Theodore Hickey,Brantford,On,Ontario,N3R 7W5,Canada,North America,1978-10-17
263373,Male,Daniel Shirey,Lethbridge,Ab,Alberta,T1J 2J7,Canada,North America,1990-08-15
263446,Male,Micheal Harms,Thunder Bay,On,Ontario,P7A 4T3,Canada,North America,1958-07-26
263808,Female,Catherine Guidry,Jansen,Sk,Saskatchewan,S4P 3Y2,Canada,North America,1942-09-14
264228,Female,Dorothy Key,Montreal,Qc,Quebec,S4P 3Y2,Canada,North America,1982-12-04
264451,Female,Elizabeth Lovell,North Vancouver,Bc,British Columbia,V5T 2C1,Canada,North America,1986-01-27
264515,Female,Frances Hale,Kelowna,Bc,British Columbia,V1Y 8H2,Canada,North America,1937-09-09
264632,Female,Patricia Steeves,Salmo,Bc,British Columbia,V0G 1Z0,Canada,North America,1955-06-10
264640,Male,Roscoe Becker,Toronto,On,Ontario,M2N 2G8,Canada,North America,1993-07-17
264718,Female,Rebecca Scheffel,Decker Lake,Bc,British Columbia,V0J 1E0,Canada,North America,1935-08-22
264866,Female,Shantell Freeman,Courtenay,Bc,British Columbia,V9N 2J6,Canada,North America,1955-07-19
265007,Male,John Clark,Toronto,On,Ontario,M5H 1P6,Canada,North America,1950-01-07
265326,Male,Hassan Taylor,Edmonton,Ab,Alberta,T5J 2R4,Canada,North America,1938-03-23
265483,Female,Patricia Mitchell,Brockville,On,Ontario,K6V 4X4,Canada,North America,2001-07-15
265593,Male,Fred Eddy,Saskatoon,Sk,Saskatchewan,S7K 1W8,Canada,North America,1980-04-20
265598,Male,Tyler Vaught,London,On,Ontario,N5W 5K6,Canada,North America,1971-03-23
265666,Male,Amos Gibbs,Port Hardy,Bc,British Columbia,V0N 2P0,Canada,North America,1953-01-15
265704,Male,Donald Velez,Calgary,Ab,Alberta,T2V 2W2,Canada,North America,1979-05-16
265712,Female,Margarita Blumberg,Toronto,On,Ontario,M9V 2X5,Canada,North America,1939-07-01
265807,Male,Jason Elgin,Hamilton,On,Ontario,L9H 1E6,Canada,North America,1955-10-25
265825,Female,Beatrice Figueroa,Oshawa,On,Ontario,S4P 3Y2,Canada,North America,1971-07-29
265864,Male,Alan Depasquale,Grand Centre,Ab,Alberta,T0A 1T0,Canada,North America,1951-12-24
266019,Female,Joan Roche,Red Deer,Ab,Alberta,T4N 2A6,Canada,North America,1962-08-24
266212,Male,Anthony Taulbee,Montreal,Qc,Quebec,H3B 4W8,Canada,North America,1975-04-22
266254,Female,Gina Ward,Calgary,Ab,Alberta,T2P 0H3,Canada,North America,1965-03-13
266399,Male,Robert Wagner,Fort Vermilion,Ab,Alberta,T0H 1N0,Canada,North America,1999-05-15
266492,Female,Glenn Valdez,Calgary,Ab,Alberta,T2P 2V7,Canada,North America,1948-08-02
266658,Male,David Lee,Innerkip,On,Ontario,N0J 1M0,Canada,North America,1987-08-18
267168,Female,Christene Tarter,Dubreuilville,On,Ontario,P0S 1B0,Canada,North America,1990-12-06
267235,Female,Glenna Johnson,Toronto,On,Ontario,M5T 1T4,Canada,North America,1973-04-10
267544,Male,Samuel Hallock,Toronto,On,Ontario,M5H 1P6,Canada,North America,1957-08-16
267561,Male,Matthew Mallette,Sarnia,On,Ontario,N7T 4C8,Canada,North America,2001-05-31
267691,Male,Michael Wilson,Regina,Sk,Saskatchewan,S4S 2R3,Canada,North America,1937-11-18
268251,Male,Richard O'Neill,Surrey,Bc,British Columbia,V3T 1Y8,Canada,North America,1942-10-05
268465,Male,Elton Altieri,Blezard Valley,On,Ontario,P0M 1E0,Canada,North America,2001-05-14
268520,Female,Stephanie Manning,Lethbridge,Ab,Alberta,T1J 0J9,Canada,North America,1935-11-21
268540,Female,Jennie Wilkins,Balfour,Bc,British Columbia,V0G 1C0,Canada,North America,1993-01-20
268575,Male,Daniel Estrada,Montreal,Qc,Quebec,H3K 2C3,Canada,North America,1986-11-08
268628,Female,Allison Folk,Parry Sound,On,Ontario,P2A 1W8,Canada,North America,1973-03-24
268745,Male,Freddy Howell,Stonewall,Mb,Manitoba,R0C 2Z0,Canada,North America,1954-08-11
268787,Female,Joyce Hague,Rosetown,Sk,Saskatchewan,S0L 2V0,Canada,North America,1955-04-01
268815,Female,Joyce Sunseri,Oshawa,On,Ontario,S4P 3Y2,Canada,North America,1990-04-23
268820,Female,Patrice Morillo,Saskatoon,Sk,Saskatchewan,S7K 1W8,Canada,North America,1945-05-11
268913,Female,Mary Dias,Calgary,Ab,Alberta,T2V 2W2,Canada,North America,1937-04-14
269052,Female,Carmela Shroyer,Hauterive,Qc,Quebec,G5C 1M1,Canada,North America,1979-08-06
269337,Male,Eddie Morejon,Rollet,Qc,Quebec,J0Z 3J0,Canada,North America,1995-10-24
269340,Male,Gary Anderson,Oyster River,Bc,British Columbia,V9W 5N0,Canada,North America,1935-03-18
269370,Male,Andres Swain,Edmonton,Ab,Alberta,T5J 3N6,Canada,North America,1955-03-17
269414,Female,Laura Maxwell,Montreal,Qc,Quebec,H3C 5K4,Canada,North America,1968-01-09
269713,Female,Jill Fitzpatrick,Beachburg,On,Ontario,K0J 1C0,Canada,North America,1982-07-29
269879,Male,Felipe Neumann,Montreal,Qc,Quebec,H3C 5K4,Canada,North America,1992-03-26
270034,Female,Geraldine Gilmore,Hemlock Valley,Bc,British Columbia,V0M 1A0,Canada,North America,1990-10-10
270320,Male,Wayne Meli,Val Des Bois,Qc,Quebec,J0X 3C0,Canada,North America,1950-08-02
270359,Male,Jean Gutierrez,Longueuil,Qc,Quebec,J4H 1M3,Canada,North America,1998-12-10
270462,Female,Michelle Swinson,Montreal,Qc,Quebec,H3C 5K4,Canada,North America,1949-04-08
270509,Male,Bradley Stokes,Cranbrook,Bc,British Columbia,V1C 2R9,Canada,North America,1995-05-20
270614,Female,Janice Lenox,Guelph,On,Ontario,N1H 2W8,Canada,North America,1971-03-12
270633,Male,Michael Blackmon,Sechelt,Bc,British Columbia,V0N 3A0,Canada,North America,1975-09-25
270682,Female,Joan Snyder,Toronto,On,Ontario,M2J 3T7,Canada,North America,1982-06-26
270736,Male,Raymond Lacy,Toronto,On,Ontario,M2J 3T7,Canada,North America,1944-04-10
270917,Male,Paul Sadler,Drayton Valley,Ab,Alberta,T0E 0M0,Canada,North America,1993-07-08
271065,Female,Henrietta Klein,Wawa,On,Ontario,P0S 1K0,Canada,North America,1993-10-25
271122,Female,Tabatha Dowdy,St Jerome,Qc,Quebec,J7Z 4V1,Canada,North America,1996-08-06
271155,Female,Monika Ward,Vancouver,Bc,British Columbia,V6C 1B4,Canada,North America,1959-06-15
271212,Female,Deborah Wahl,Ottawa,On,Ontario,K1Z 7B5,Canada,North America,1993-01-01
271355,Male,Henry Felker,Toronto,On,Ontario,M1E 3T8,Canada,North America,1967-01-19
271416,Female,Jasmine Heintz,Trois Rivieres,Qc,Quebec,G9A 1V7,Canada,North America,1954-06-10
271760,Male,Alan Youngberg,Ottawa,On,Ontario,K1Z 7B5,Canada,North America,1975-03-04
271825,Female,Denice Major,Oakville,On,Ontario,L6J 3X4,Canada,North America,1984-05-10
271865,Male,Mark Foster,Brampton,On,Ontario,L6W 1Z2,Canada,North America,1984-02-10
271916,Female,Catherine Davis,Hearst,On,Ontario,P0L 1N0,Canada,North America,1965-07-22
271994,Male,Ernest Hunter,Montreal,Qc,Quebec,H3C 5K4,Canada,North America,1957-12-25
272087,Female,Andrea Higgins,Thorburn,Ns,Nova Scotia,B0K 1W0,Canada,North America,1964-10-12
272146,Female,Deborah Harmon,Beauharnois,Qc,Quebec,J6N 1W6,Canada,North America,1950-07-19
272295,Male,Seth Abel,Toronto,On,Ontario,M4P 1A6,Canada,North America,1960-08-25
272362,Male,Robert Kelley,Silver Valley,Ab,Alberta,T0H 3E0,Canada,North America,1958-10-20
272462,Female,Elisa Robinson,Vancouver,Bc,British Columbia,V6B 3K9,Canada,North America,1968-02-27
272601,Male,Brian Manning,Toronto,On,Ontario,M8V 3B6,Canada,North America,1991-02-22
272662,Female,Helen West,Granby,Qc,Quebec,J2G 4W7,Canada,North America,1998-04-08
272681,Male,James Head,Toronto,On,Ontario,M3H 4J1,Canada,North America,2000-03-19
272828,Male,John Thomas,North Battleford,Sk,Saskatchewan,S9A 2X5,Canada,North America,1937-06-19
272995,Male,Kenneth Kwiatkowski,Toronto,On,Ontario,M4P 1A6,Canada,North America,1999-04-01
273404,Female,Kristina Abbey,Ottawa,On,Ontario,K1P 5M7,Canada,North America,1981-05-01
273661,Female,Valerie Oddo,Fillmore,Sk,Saskatchewan,S4P 3Y2,Canada,North America,1952-06-21
273887,Male,James Davidson,Dorval,Qc,Quebec,H9S 3J7,Canada,North America,1968-06-11
273939,Female,Jennifer Clayborn,Windsor,On,Ontario,N8Y 4V1,Canada,North America,1976-09-18
274446,Female,Rose Hunt,Regina,Sk,Saskatchewan,S4S 2R3,Canada,North America,1996-06-06
274692,Male,Neil Smith,Toronto,On,Ontario,M4P 1A6,Canada,North America,1968-01-10
274765,Female,Linda Myers,Grande Prairie,Ab,Alberta,T8V 0S1,Canada,North America,1947-11-28
274778,Male,Jan Linneman,Regina,Sk,Saskatchewan,S4S 2R3,Canada,North America,1972-11-06
274967,Female,Tammi Crimmins,Victoria,Bc,British Columbia,V8R 5A7,Canada,North America,1943-02-14
275137,Female,Lois Lanier,Toronto,On,Ontario,M9N 1G4,Canada,North America,1967-03-09
275140,Female,Dana Snider,Listowel,On,Ontario,N4W 2H8,Canada,North America,1967-07-27
275227,Female,Edna Berry,Ottawa,On,Ontario,K1Z 7B5,Canada,North America,1944-06-20
275615,Female,Kathleen Castleberry,Toronto,On,Ontario,M6E 1R1,Canada,North America,1991-04-20
275718,Female,Barbara Morris,Toronto,On,Ontario,M5J 2R8,Canada,North America,1952-04-27
275830,Male,Cecil Conn,St Agapit,Qc,Quebec,H0H 0H0,Canada,North America,1978-02-15
275930,Male,Wesley Hensler,Toronto,On,Ontario,M1S 1T4,Canada,North America,1960-10-04
276050,Male,Michael Burr,Ottawa,On,Ontario,K1Z 7B5,Canada,North America,1973-02-06
276051,Male,Antione Johnson,Toronto,On,Ontario,M4P 1A6,Canada,North America,1964-09-09
276091,Female,Cornelia Hensley,Toronto,On,Ontario,M5J 2N8,Canada,North America,1965-12-15
276098,Female,Stephanie Ziebarth,Edson,Ab,Alberta,T7E 1V0,Canada,North America,1968-12-16
276108,Male,Ali Mahlum,Surrey,Bc,British Columbia,V3T 4Y5,Canada,North America,1949-06-19
276205,Female,Rhonda Armstrong,La Baie,Qc,Quebec,G7B 1P3,Canada,North America,1943-04-01
276325,Male,Heriberto Taylor,Toronto,On,Ontario,M5H 1P6,Canada,North America,1983-11-26
276836,Female,Susan Jacoby,Elk Lake,On,Ontario,P0J 1G0,Canada,North America,1941-09-04
276895,Female,Andrea Weiland,Toronto,On,Ontario,M8V 3B6,Canada,North America,1969-06-03
276906,Male,Jon Oliver,Francois Lake,Bc,British Columbia,V0J 1E0,Canada,North America,1965-06-07
276912,Female,Antonia Chavis,Toronto,On,Ontario,M4W 1J7,Canada,North America,1936-01-31
277015,Male,Robert Ellefson,Vancouver,Bc,British Columbia,V6B 3K9,Canada,North America,1957-04-09
277189,Female,Edith Williams,Fugereville,Qc,Quebec,J0Z 2A0,Canada,North America,1963-09-28
277215,Male,Charles Black,Peterborough,On,Ontario,K9H 2L1,Canada,North America,1949-03-11
277538,Male,James George,Quebec,Qc,Quebec,G1P 4R5,Canada,North America,1938-07-06
277808,Male,David Johnson,Allan,Sk,Saskatchewan,S4P 3Y2,Canada,North America,1941-09-19
277906,Male,John Miller,Surrey,Bc,British Columbia,V3T 4Y5,Canada,North America,1963-09-03
277915,Male,Jeff Montalvo,Priddis,Ab,Alberta,T0L 1W0,Canada,North America,1936-07-18
278255,Female,Elizabeth Skinner,Quesnel,Bc,British Columbia,V2J 2R5,Canada,North America,1963-02-07
278518,Female,Janet Woods,Calgary,Ab,Alberta,T2W 4H7,Canada,North America,1968-01-25
278544,Male,Harold Meadors,Malton,On,Ontario,L4T 1A8,Canada,North America,1961-12-29
278568,Male,Billy Henderson,Montreal,Qc,Quebec,H2A 2Z3,Canada,North America,1990-03-13
278695,Male,Reginald Juarez,Montreal,Qc,Quebec,H3C 5K4,Canada,North America,1941-04-22
278787,Female,Nancy Mendoza,Calgary,Ab,Alberta,T2P 0H3,Canada,North America,1939-01-21
278979,Female,Angela Turner,Kindersley,Sk,Saskatchewan,S4P 3Y2,Canada,North America,1944-06-15
279068,Male,Timothy Carter,Tecumseh,On,Ontario,N8N 1L7,Canada,North America,1954-01-23
279223,Male,Rudy Bond,Vancouver,Bc,British Columbia,V6B 1E1,Canada,North America,1955-08-04
279240,Male,Charles Griffin,Belleville,On,Ontario,K8N 1L9,Canada,North America,1949-11-02
279486,Female,Susie Boyd,Toronto,On,Ontario,M2J 3T7,Canada,North America,1967-02-01
279490,Female,Bonnie Handy,Hepburn,Sk,Saskatchewan,S4P 3Y2,Canada,North America,1968-09-01
280023,Female,Cleo Mcnair,Toronto,On,Ontario,M3J 2J1,Canada,North America,1984-05-30
280183,Female,Julia Bradley,Toronto,On,Ontario,M2N 2G8,Canada,North America,1977-07-24
280277,Male,Sam Rodriguez,Orangeville,On,Ontario,L9W 2C8,Canada,North America,1979-06-24
280305,Male,John Dyson,Baie St Paul,Qc,Quebec,G0A 1B0,Canada,North America,1998-06-27
280641,Female,Una Ortega,Edmonton,Ab,Alberta,T5J 3N6,Canada,North America,1941-09-22
281008,Male,Curt Mills,Ma-Me-O-Beach,Ab,Alberta,T0C 1X0,Canada,North America,1988-01-12
281485,Male,Christopher Brown,Toronto,On,Ontario,M5T 1T4,Canada,North America,1971-08-02
281546,Male,Harry Montgomery,Brantford,On,Ontario,N3T 2Z8,Canada,North America,1991-02-27
281553,Female,Marissa Gay,Malton,On,Ontario,L4T 1A9,Canada,North America,1974-01-22
281638,Female,Gloria Parkinson,Ottawa,On,Ontario,K2P 0K1,Canada,North America,1961-02-03
281675,Male,Larry King,Turner Valley,Ab,Alberta,T0L 2A0,Canada,North America,1986-04-18
282061,Male,Philip Mckenna,Toronto,On,Ontario,M4W 1J7,Canada,North America,1942-05-01
282098,Female,Alfredia Mack,Toronto,On,Ontario,M3B 2W6,Canada,North America,1989-01-16
282188,Female,Victoria Gardner,Guigues,Qc,Quebec,J0Z 2S0,Canada,North America,1961-02-12
282556,Female,Georgia Hewitt,Elliot Lake,On,Ontario,P5A 1X5,Canada,North America,1963-05-31
282615,Female,Denise Paul,Balfour,Bc,British Columbia,V0G 1C0,Canada,North America,1974-12-20
282634,Male,Louis Miller,Hubbards,Ns,Nova Scotia,B3K 5M1,Canada,North America,1985-09-09
282724,Female,Sharon Bartlow,Calgary,Ab,Alberta,T2P 1M6,Canada,North America,1999-03-25
283228,Male,William Richarson,Baie Des Sables,Qc,Quebec,G0J 1C0,Canada,North America,1942-06-22
283301,Female,Mary Pino,Cargill,On,Ontario,N0G 1J0,Canada,North America,1961-08-03
283594,Male,Leonard Mone,Sanmaur,Qc,Quebec,G0X 3R0,Canada,North America,2000-10-31
283685,Male,James Arteaga,Saskatoon,Sk,Saskatchewan,S7K 1W8,Canada,North America,1950-09-15
283716,Male,Larry Griffin,Brantford,On,Ontario,N3R 7W5,Canada,North America,1996-05-27
283837,Male,Allen Lau,Riviere Du Loup,Qc,Quebec,G5R 3E9,Canada,North America,1939-05-18
283869,Male,Terry Alexander,Vancouver,Bc,British Columbia,V6B 3K9,Canada,North America,1997-07-08
283881,Female,Tara Carranza,Toronto,On,Ontario,M4K 1A6,Canada,North America,1978-10-24
283894,Male,John Combs,Montreal,Qc,Quebec,H3K 2C3,Canada,North America,1973-07-11
283982,Female,Elizabeth Lewandowski,Cadillac,Qc,Quebec,J0Y 1C0,Canada,North America,1995-01-19
284037,Male,Daniel Brink,Chicoutimi,Qc,Quebec,G7G 2S4,Canada,North America,1977-05-11
284118,Female,Terri Nelson,Oyen,Ab,Alberta,T0J 2J0,Canada,North America,1994-11-20
284243,Female,Ruth Baggett,Thunder Bay,On,Ontario,P7A 4T3,Canada,North America,1999-03-28
284346,Male,Aaron Larry,Calgary,Ab,Alberta,T2P 1M6,Canada,North America,1952-10-10
284579,Male,Michael Moore,Hamilton,On,Ontario,L9H 1E6,Canada,North America,1992-11-01
284628,Female,Marina Swann,Seton Portage,Bc,British Columbia,V0N 3C0,Canada,North America,1987-10-26
284716,Male,Charles Glenn,Georgetown,On,Ontario,L7G 4S3,Canada,North America,1994-09-15
284942,Male,Christopher Kuhn,Toronto,On,Ontario,M4P 1A6,Canada,North America,1957-08-30
285106,Female,Virgie Porter,Burford,On,Ontario,N0E 1A0,Canada,North America,1998-08-18
285254,Male,Walter Barker,Rawdon,Qc,Quebec,J0K 1S0,Canada,North America,1972-02-20
285421,Male,Tyrone Bailey,Lloydminster,Ab,Alberta,T9V 0L9,Canada,North America,1939-05-14
285552,Male,Douglas Michel,Slocan,Bc,British Columbia,V0G 2C0,Canada,North America,1957-12-15
285706,Male,Carroll Becker,Delhi,On,Ontario,N4B 2K6,Canada,North America,1967-01-04
285730,Female,Sharon Vann,Quebec,Qc,Quebec,S4P 3Y2,Canada,North America,1949-01-10
285844,Male,Edward Kerr,Langley,Bc,British Columbia,V3A 4P6,Canada,North America,1955-03-26
285999,Female,Geraldine Johnson,Kelowna,Bc,British Columbia,V1Y 8H2,Canada,North America,1938-08-15
286075,Male,Ernest Sommer,Vermilion,Ab,Alberta,T0B 4M0,Canada,North America,1967-05-15
286077,Male,Joe Bradshaw,Calgary,Ab,Alberta,T2J 0N5,Canada,North America,1996-07-23
286234,Female,Lena Gillette,Brookland,Ns,Nova Scotia,B0K 1P0,Canada,North America,1980-11-10
286350,Female,Kathleen Stoneking,Ottawa,On,Ontario,K1P 5M7,Canada,North America,1982-09-07
286542,Female,Elizabeth Williams,Bredenbury,Sk,Saskatchewan,S4P 3Y2,Canada,North America,1995-03-10
286855,Male,Scott Parks,Calgary,Ab,Alberta,T2P 4L4,Canada,North America,1952-06-27
286857,Female,Phyllis Chill,Toronto,On,Ontario,M3B 2W6,Canada,North America,1982-12-29
286879,Male,Albert Fitzpatrick,Ottawa,On,Ontario,K1H 7Z1,Canada,North America,1978-02-26
286900,Female,Joslyn Dubuque,Aneroid,Sk,Saskatchewan,S4P 3Y2,Canada,North America,1974-02-01
287047,Female,Evelyn Blue,Long Sault,On,Ontario,K0L 1P0,Canada,North America,1978-08-27
287707,Female,Kimberly Holtz,Montreal,Qc,Quebec,H3B 2M3,Canada,North America,1936-09-27
287877,Male,Clifford Terrones,Hillsburgh,On,Ontario,N0B 1Z0,Canada,North America,1990-06-29
287889,Female,Kay Gibson,Burlington,On,Ontario,L7R 2G6,Canada,North America,1982-09-27
288287,Male,Henry James,Chicoutimi,Qc,Quebec,G7H 4N3,Canada,North America,1968-11-17
288302,Male,Dwayne Rogers,Malton,On,Ontario,L4T 1A8,Canada,North America,1946-01-04
288497,Female,Melissa Graham,Vegreville,Ab,Alberta,T9C 1S1,Canada,North America,1953-08-12
288532,Male,Antony Depaz,Aldergrove,Bc,British Columbia,V5W 3P7,Canada,North America,1948-11-21
288604,Male,Troy Christiansen,Decker Lake,Bc,British Columbia,V0J 1E0,Canada,North America,1959-05-24
288614,Male,Tony Sun,Winnipeg,Mb,Manitoba,R3C 3N9,Canada,North America,1969-06-06
